SeedlingID,Height,Width,Intersect,Plant_Area,Image_ID_Portrait,Processed_Image_ID_Portrait,Date,Project,Depth,Plant_ellipsoid,Image_ID_Overview,Processed_Image_ID_Overview
976,5.6,2.7,4.7,7.56,DSC_0380.JPG,Processed_DSC_0380.JPG,11/21/19,HF,1.2,9.5002,DSC_0381.JPG,Processed_DSC_0381.JPG
797,4.1,2,3.5,4.1,DSC_0380.JPG,Processed_DSC_0380.JPG,11/21/19,HF,1.5,6.4403,DSC_0381.JPG,Processed_DSC_0381.JPG
580,6.4,2.6,4.3,8.32,DSC_0382.JPG,Processed_DSC_0382.JPG,11/21/19,HF,2,17.4254,DSC_0383.JPG,Processed_DSC_0383.JPG
1167,3.9,3.5,3,6.825,DSC_0382.JPG,Processed_DSC_0382.JPG,11/21/19,HF,1.6,11.4354,DSC_0383.JPG,Processed_DSC_0383.JPG
132,2.1,3,0,3.15,DSC_0382.JPG,Processed_DSC_0382.JPG,11/21/19,HF,1.3,4.2883,DSC_0383.JPG,Processed_DSC_0383.JPG
352,3.1,2.5,0,3.875,DSC_0382.JPG,Processed_DSC_0382.JPG,11/21/19,HF,1.4,5.681,DSC_0383.JPG,Processed_DSC_0383.JPG
640,4.2,2.3,0,4.83,DSC_0382.JPG,Processed_DSC_0382.JPG,11/21/19,HF,1.2,6.0696,DSC_0383.JPG,Processed_DSC_0383.JPG
1051,6.1,2.8,5.8,8.54,DSC_0384.JPG,Processed_DSC_0384.JPG,11/21/19,HF,1.9,16.9918,DSC_0385.JPG,Processed_DSC_0385.JPG
396,2.6,3.2,0,4.16,DSC_0384.JPG,Processed_DSC_0384.JPG,11/21/19,HF,1.9,8.277,DSC_0385.JPG,Processed_DSC_0385.JPG
279,3.5,1.9,2.7,3.325,DSC_0384.JPG,Processed_DSC_0384.JPG,11/21/19,HF,1.6,5.5711,DSC_0385.JPG,Processed_DSC_0385.JPG
455,7.7,2.8,6.7,10.78,DSC_0384.JPG,Processed_DSC_0384.JPG,11/21/19,HF,1.5,16.9332,DSC_0385.JPG,Processed_DSC_0385.JPG
849,6.7,1.8,5.6,6.03,DSC_0384.JPG,Processed_DSC_0384.JPG,11/21/19,HF,1.6,10.1034,DSC_0385.JPG,Processed_DSC_0385.JPG
1147,6.3,2.6,5.3,8.19,DSC_0386.JPG,Processed_DSC_0386.JPG,11/21/19,HF,1.6,13.7225,DSC_0387.JPG,Processed_DSC_0387.JPG
591,5.2,1.7,3.4,4.42,DSC_0386.JPG,Processed_DSC_0386.JPG,11/21/19,HF,1.5,6.9429,DSC_0387.JPG,Processed_DSC_0387.JPG
735,4.3,1.9,3.8,4.085,DSC_0386.JPG,Processed_DSC_0386.JPG,11/21/19,HF,1.2,5.1334,DSC_0387.JPG,Processed_DSC_0387.JPG
557,6.5,3,4.7,9.75,DSC_0386.JPG,Processed_DSC_0386.JPG,11/21/19,HF,2.1,21.4414,DSC_0387.JPG,Processed_DSC_0387.JPG
496,5.2,2.6,3.8,6.76,DSC_0386.JPG,Processed_DSC_0386.JPG,11/21/19,HF,1.8,12.7423,DSC_0387.JPG,Processed_DSC_0387.JPG
850,3.1,2,0,3.1,DSC_0388.JPG,Processed_DSC_0388.JPG,11/21/19,HF,1,3.2463,DSC_0389.JPG,Processed_DSC_0389.JPG
626,6.3,2.1,5.4,6.615,DSC_0388.JPG,Processed_DSC_0388.JPG,11/21/19,HF,1.4,9.6981,DSC_0389.JPG,Processed_DSC_0389.JPG
1026,5.1,2.7,4.3,6.885,DSC_0388.JPG,Processed_DSC_0388.JPG,11/21/19,HF,1.4,10.0939,DSC_0389.JPG,Processed_DSC_0389.JPG
572,5.6,2.2,4.5,6.16,DSC_0388.JPG,Processed_DSC_0388.JPG,11/21/19,HF,1.6,10.3212,DSC_0389.JPG,Processed_DSC_0389.JPG
427,7,3,5,10.5,DSC_0388.JPG,Processed_DSC_0388.JPG,11/21/19,HF,2,21.9911,DSC_0389.JPG,Processed_DSC_0389.JPG
160,3.7,2.4,2.8,4.44,DSC_0390.JPG,Processed_DSC_0390.JPG,11/21/19,HF,1.8,8.3692,DSC_0391.JPG,Processed_DSC_0391.JPG
65,5.1,2.3,4.1,5.865,DSC_0390.JPG,Processed_DSC_0390.JPG,11/21/19,HF,1.7,10.4411,DSC_0391.JPG,Processed_DSC_0391.JPG
461,3,2.2,0,3.3,DSC_0390.JPG,Processed_DSC_0390.JPG,11/21/19,HF,1.4,4.8381,DSC_0391.JPG,Processed_DSC_0391.JPG
993,4.8,1.7,4.1,4.08,DSC_0390.JPG,Processed_DSC_0390.JPG,11/21/19,HF,1.4,5.9816,DSC_0391.JPG,Processed_DSC_0391.JPG
252,4.3,2.6,3.8,5.59,DSC_0390.JPG,Processed_DSC_0390.JPG,11/21/19,HF,1.4,8.1954,DSC_0391.JPG,Processed_DSC_0391.JPG
130,4.5,2.6,3.7,5.85,DSC_0392.JPG,Processed_DSC_0392.JPG,11/21/19,HF,1.3,7.9639,DSC_0393.JPG,Processed_DSC_0393.JPG
761,2.6,2,0,2.6,DSC_0392.JPG,Processed_DSC_0392.JPG,11/21/19,HF,1.3,3.5395,DSC_0393.JPG,Processed_DSC_0393.JPG
1170,7.6,2.7,5.7,10.26,DSC_0392.JPG,Processed_DSC_0392.JPG,11/21/19,HF,1.9,20.4141,DSC_0393.JPG,Processed_DSC_0393.JPG
305,3.9,3.7,2.7,7.215,DSC_0392.JPG,Processed_DSC_0392.JPG,11/21/19,HF,2.5,18.8888,DSC_0393.JPG,Processed_DSC_0393.JPG
201,4.2,2.8,3.1,5.88,DSC_0392.JPG,Processed_DSC_0392.JPG,11/21/19,HF,1.7,10.4678,DSC_0393.JPG,Processed_DSC_0393.JPG
158,5.1,3.5,3.7,8.925,DSC_0394.JPG,Processed_DSC_0394.JPG,11/21/19,HF,1.6,14.954,DSC_0395.JPG,Processed_DSC_0395.JPG
133,3.8,2.2,0,4.18,DSC_0394.JPG,Processed_DSC_0394.JPG,11/21/19,HF,1.3,5.6905,DSC_0395.JPG,Processed_DSC_0395.JPG
1004,4,2.2,0,4.4,DSC_0394.JPG,Processed_DSC_0394.JPG,11/21/19,HF,1.1,5.0684,DSC_0395.JPG,Processed_DSC_0395.JPG
488,4.2,3.4,3.2,7.14,DSC_0394.JPG,Processed_DSC_0394.JPG,11/21/19,HF,1.5,11.2155,DSC_0395.JPG,Processed_DSC_0395.JPG
961,6.9,3.2,5.3,11.04,DSC_0394.JPG,Processed_DSC_0394.JPG,11/21/19,HF,1.1,12.7172,DSC_0395.JPG,Processed_DSC_0395.JPG
788,2.5,2.1,0,2.625,DSC_0396.JPG,Processed_DSC_0396.JPG,11/21/19,HF,1.1,3.0238,DSC_0397.JPG,Processed_DSC_0397.JPG
415,5.7,3.7,4.3,10.545,DSC_0396.JPG,Processed_DSC_0396.JPG,11/21/19,HF,2.3,25.3982,DSC_0397.JPG,Processed_DSC_0397.JPG
1177,7.8,2.4,5.3,9.36,DSC_0396.JPG,Processed_DSC_0396.JPG,11/21/19,HF,1.3,12.7423,DSC_0397.JPG,Processed_DSC_0397.JPG
20,4.1,2.3,3.7,4.715,DSC_0396.JPG,Processed_DSC_0396.JPG,11/21/19,HF,1.2,5.925,DSC_0397.JPG,Processed_DSC_0397.JPG
434,6.7,2.6,5.7,8.71,DSC_0396.JPG,Processed_DSC_0396.JPG,11/21/19,HF,1.9,17.3301,DSC_0397.JPG,Processed_DSC_0397.JPG
808,4.6,2.5,3.3,5.75,DSC_0398.JPG,Processed_DSC_0398.JPG,11/21/19,HF,1.5,9.0321,DSC_0399.JPG,Processed_DSC_0399.JPG
327,5.7,2.1,3.2,5.985,DSC_0398.JPG,Processed_DSC_0398.JPG,11/21/19,HF,1.1,6.8942,DSC_0399.JPG,Processed_DSC_0399.JPG
844,3.4,2,0,3.4,DSC_0398.JPG,Processed_DSC_0398.JPG,11/21/19,HF,0.8,2.8484,DSC_0399.JPG,Processed_DSC_0399.JPG
481,3.9,3.6,2.9,7.02,DSC_0398.JPG,Processed_DSC_0398.JPG,11/21/19,HF,1.5,11.027,DSC_0399.JPG,Processed_DSC_0399.JPG
462,6.6,2.7,5.2,8.91,DSC_0398.JPG,Processed_DSC_0398.JPG,11/21/19,HF,1.6,14.9288,DSC_0399.JPG,Processed_DSC_0399.JPG
453,9.6,3.8,6.2,18.24,DSC_0400.JPG,Processed_DSC_0400.JPG,11/21/19,HF,2.6,49.6623,DSC_0401.JPG,Processed_DSC_0401.JPG
1126,6.5,3.8,4,12.35,DSC_0400.JPG,Processed_DSC_0400.JPG,11/21/19,HF,1.8,23.2792,DSC_0401.JPG,Processed_DSC_0401.JPG
60,3.9,2.4,3.6,4.68,DSC_0400.JPG,Processed_DSC_0400.JPG,11/21/19,HF,0.6,2.9405,DSC_0401.JPG,Processed_DSC_0401.JPG
624,4.4,1.8,3.9,3.96,DSC_0400.JPG,Processed_DSC_0400.JPG,11/21/19,HF,1.4,5.8057,DSC_0401.JPG,Processed_DSC_0401.JPG
439,4,1.9,2,3.8,DSC_0400.JPG,Processed_DSC_0400.JPG,11/21/19,HF,1.6,6.367,DSC_0401.JPG,Processed_DSC_0401.JPG
68,6.1,2,5.7,6.1,DSC_0402.JPG,Processed_DSC_0402.JPG,11/21/19,HF,1.2,7.6655,DSC_0403.JPG,Processed_DSC_0403.JPG
766,1.9,1.9,0,1.805,DSC_0402.JPG,Processed_DSC_0402.JPG,11/21/19,HF,1,1.8902,DSC_0403.JPG,Processed_DSC_0403.JPG
245,4.6,2.2,3,5.06,DSC_0402.JPG,Processed_DSC_0402.JPG,11/21/19,HF,1.4,7.4183,DSC_0403.JPG,Processed_DSC_0403.JPG
921,7.8,3.5,6.6,13.65,DSC_0402.JPG,Processed_DSC_0402.JPG,11/21/19,HF,1.2,17.1531,DSC_0403.JPG,Processed_DSC_0403.JPG
1054,4.6,3.3,3.4,7.59,DSC_0402.JPG,Processed_DSC_0402.JPG,11/21/19,HF,1.6,12.7172,DSC_0403.JPG,Processed_DSC_0403.JPG
644,4.9,1.9,4,4.655,DSC_0404.JPG,Processed_DSC_0404.JPG,11/21/19,HF,1.5,7.3121,DSC_0405.JPG,Processed_DSC_0405.JPG
864,1.1,2.1,0.2,1.155,DSC_0404.JPG,Processed_DSC_0404.JPG,11/21/19,HF,1.5,1.8143,DSC_0405.JPG,Processed_DSC_0405.JPG
1070,3.8,2.7,2.7,5.13,DSC_0404.JPG,Processed_DSC_0404.JPG,11/21/19,HF,1.5,8.0582,DSC_0405.JPG,Processed_DSC_0405.JPG
417,7.6,2.9,5.9,11.02,DSC_0404.JPG,Processed_DSC_0404.JPG,11/21/19,HF,1.8,20.7722,DSC_0405.JPG,Processed_DSC_0405.JPG
328,6.1,3.3,4.6,10.065,DSC_0404.JPG,Processed_DSC_0404.JPG,11/21/19,HF,1.5,15.8101,DSC_0405.JPG,Processed_DSC_0405.JPG
672,4.3,2.4,3.3,5.16,DSC_0406.JPG,Processed_DSC_0406.JPG,11/21/19,HF,1.1,5.9439,DSC_0407.JPG,Processed_DSC_0407.JPG
284,2.3,0,2.3,0,DSC_0406.JPG,Processed_DSC_0406.JPG,11/21/19,HF,1.1,0,DSC_0407.JPG,Processed_DSC_0407.JPG
881,7.1,1.8,6.5,6.39,DSC_0406.JPG,Processed_DSC_0406.JPG,11/21/19,HF,1.6,10.7065,DSC_0407.JPG,Processed_DSC_0407.JPG
1192,7.2,3.5,6.6,12.6,DSC_0406.JPG,Processed_DSC_0406.JPG,11/21/19,HF,1.7,22.431,DSC_0407.JPG,Processed_DSC_0407.JPG
157,5.6,4.1,4.4,11.48,DSC_0406.JPG,Processed_DSC_0406.JPG,11/21/19,HF,1.1,13.224,DSC_0407.JPG,Processed_DSC_0407.JPG
663,4.7,2.1,3.1,4.935,DSC_0408.JPG,Processed_DSC_0408.JPG,11/21/19,HF,1.3,6.7183,DSC_0409.JPG,Processed_DSC_0409.JPG
957,5.3,2.7,2.9,7.155,DSC_0408.JPG,Processed_DSC_0408.JPG,11/21/19,HF,1.9,14.2361,DSC_0409.JPG,Processed_DSC_0409.JPG
718,5.8,1.9,5,5.51,DSC_0408.JPG,Processed_DSC_0408.JPG,11/21/19,HF,0.9,5.1931,DSC_0409.JPG,Processed_DSC_0409.JPG
121,5.3,2.6,4,6.89,DSC_0408.JPG,Processed_DSC_0408.JPG,11/21/19,HF,1.5,10.8228,DSC_0409.JPG,Processed_DSC_0409.JPG
398,5.2,2.5,3.7,6.5,DSC_0408.JPG,Processed_DSC_0408.JPG,11/21/19,HF,1.6,10.8909,DSC_0409.JPG,Processed_DSC_0409.JPG
1186,5.1,2.6,4.5,6.63,DSC_0410.JPG,Processed_DSC_0410.JPG,11/21/19,HF,1.3,9.0258,DSC_0411.JPG,Processed_DSC_0411.JPG
235,4.5,2.6,3.2,5.85,DSC_0410.JPG,Processed_DSC_0410.JPG,11/21/19,HF,1.9,11.6396,DSC_0411.JPG,Processed_DSC_0411.JPG
583,4.7,3,3.9,7.05,DSC_0410.JPG,Processed_DSC_0410.JPG,11/21/19,HF,2.2,16.242,DSC_0411.JPG,Processed_DSC_0411.JPG
513,6.7,2.9,5.4,9.715,DSC_0410.JPG,Processed_DSC_0410.JPG,11/21/19,HF,1.7,17.295,DSC_0411.JPG,Processed_DSC_0411.JPG
522,5.5,2.1,4,5.775,DSC_0410.JPG,Processed_DSC_0410.JPG,11/21/19,HF,1.8,10.8856,DSC_0411.JPG,Processed_DSC_0411.JPG
485,4.5,2.5,0,5.625,DSC_0412.JPG,Processed_DSC_0412.JPG,11/21/19,HF,1.7,10.0138,DSC_0413.JPG,Processed_DSC_0413.JPG
1037,7.5,3,2.5,11.25,DSC_0412.JPG,Processed_DSC_0412.JPG,11/21/19,HF,1.9,22.3838,DSC_0413.JPG,Processed_DSC_0413.JPG
1058,5.6,2.9,4.6,8.12,DSC_0412.JPG,Processed_DSC_0412.JPG,11/21/19,HF,1.9,16.1562,DSC_0413.JPG,Processed_DSC_0413.JPG
1138,7.7,2.3,4,8.855,DSC_0412.JPG,Processed_DSC_0412.JPG,11/21/19,HF,1.7,15.764,DSC_0413.JPG,Processed_DSC_0413.JPG
102,1.1,2.2,0,1.21,DSC_0412.JPG,Processed_DSC_0412.JPG,11/21/19,HF,1.4,1.774,DSC_0413.JPG,Processed_DSC_0413.JPG
1125,5.3,3.1,3.7,8.215,DSC_0414.JPG,Processed_DSC_0414.JPG,11/21/19,HF,1.5,12.9041,DSC_0415.JPG,Processed_DSC_0415.JPG
661,5.5,4,4.9,11,DSC_0414.JPG,Processed_DSC_0414.JPG,11/21/19,HF,1.2,13.823,DSC_0415.JPG,Processed_DSC_0415.JPG
1074,7.9,3,6.9,11.85,DSC_0414.JPG,Processed_DSC_0414.JPG,11/21/19,HF,1.3,16.1321,DSC_0415.JPG,Processed_DSC_0415.JPG
269,4.7,3.7,3,8.695,DSC_0414.JPG,Processed_DSC_0414.JPG,11/21/19,HF,2.2,20.0318,DSC_0415.JPG,Processed_DSC_0415.JPG
818,1.8,1,0,0.9,DSC_0414.JPG,Processed_DSC_0414.JPG,11/21/19,HF,0.8,0.754,DSC_0415.JPG,Processed_DSC_0415.JPG
567,6,2.5,4.6,7.5,DSC_0416.JPG,Processed_DSC_0416.JPG,11/21/19,HF,1.8,14.1372,DSC_0417.JPG,Processed_DSC_0417.JPG
1032,5.3,2.9,4.1,7.685,DSC_0416.JPG,Processed_DSC_0416.JPG,11/21/19,HF,1.5,12.0716,DSC_0417.JPG,Processed_DSC_0417.JPG
824,4.2,3.2,3.2,6.72,DSC_0416.JPG,Processed_DSC_0416.JPG,11/21/19,HF,1.1,7.7409,DSC_0417.JPG,Processed_DSC_0417.JPG
112,5,2.9,4,7.25,DSC_0416.JPG,Processed_DSC_0416.JPG,11/21/19,HF,1.4,10.6291,DSC_0417.JPG,Processed_DSC_0417.JPG
188,6,2.9,4.3,8.7,DSC_0416.JPG,Processed_DSC_0416.JPG,11/21/19,HF,1.5,13.6659,DSC_0417.JPG,Processed_DSC_0417.JPG
527,5.3,2.4,4.1,6.36,DSC_0418.JPG,Processed_DSC_0418.JPG,11/21/19,HF,1.7,11.3223,DSC_0419.JPG,Processed_DSC_0419.JPG
1063,6.3,2.3,6,7.245,DSC_0418.JPG,Processed_DSC_0418.JPG,11/21/19,HF,1.3,9.863,DSC_0419.JPG,Processed_DSC_0419.JPG
820,4.6,2.7,3,6.21,DSC_0418.JPG,Processed_DSC_0418.JPG,11/21/19,HF,1.4,9.1043,DSC_0419.JPG,Processed_DSC_0419.JPG
440,8.9,2.1,4.8,9.345,DSC_0418.JPG,Processed_DSC_0418.JPG,11/21/19,HF,1.5,14.6791,DSC_0419.JPG,Processed_DSC_0419.JPG
865,7.1,3.2,5.9,11.36,DSC_0418.JPG,Processed_DSC_0418.JPG,11/21/19,HF,1.2,14.2754,DSC_0419.JPG,Processed_DSC_0419.JPG
1087,3,1.9,2.2,2.85,DSC_0420.JPG,Processed_DSC_0420.JPG,11/21/19,HF,1.4,4.1783,DSC_0421.JPG,Processed_DSC_0421.JPG
447,7.4,3.3,6,12.21,DSC_0420.JPG,Processed_DSC_0420.JPG,11/21/19,HF,1.3,16.6222,DSC_0421.JPG,Processed_DSC_0421.JPG
89,4.1,2.4,3.1,4.92,DSC_0420.JPG,Processed_DSC_0420.JPG,11/21/19,HF,1.1,5.6674,DSC_0421.JPG,Processed_DSC_0421.JPG
1129,4.3,2.7,3.5,5.805,DSC_0420.JPG,Processed_DSC_0420.JPG,11/21/19,HF,0.9,5.4711,DSC_0421.JPG,Processed_DSC_0421.JPG
1153,3.3,2,2.6,3.3,DSC_0420.JPG,Processed_DSC_0420.JPG,11/21/19,HF,1.2,4.1469,DSC_0421.JPG,Processed_DSC_0421.JPG
346,4.5,2.7,3.1,6.075,DSC_0422.JPG,Processed_DSC_0422.JPG,11/21/19,HF,1.5,9.5426,DSC_0423.JPG,Processed_DSC_0423.JPG
739,3.9,2.1,2.6,4.095,DSC_0422.JPG,Processed_DSC_0422.JPG,11/21/19,HF,1,4.2883,DSC_0423.JPG,Processed_DSC_0423.JPG
103,3.1,2,2.5,3.1,DSC_0422.JPG,Processed_DSC_0422.JPG,11/21/19,HF,1.3,4.2202,DSC_0423.JPG,Processed_DSC_0423.JPG
1089,5.6,1.9,3.7,5.32,DSC_0422.JPG,Processed_DSC_0422.JPG,11/21/19,HF,1.3,7.2424,DSC_0423.JPG,Processed_DSC_0423.JPG
1148,4.6,2.7,4.1,6.21,DSC_0422.JPG,Processed_DSC_0422.JPG,11/21/19,HF,1.1,7.1534,DSC_0423.JPG,Processed_DSC_0423.JPG
956,4.5,2.6,6.6,5.85,DSC_0424.JPG,Processed_DSC_0424.JPG,11/21/19,HF,1.5,9.1892,DSC_0425.JPG,Processed_DSC_0425.JPG
17,2,2,0,2,DSC_0424.JPG,Processed_DSC_0424.JPG,11/21/19,HF,1.5,3.1416,DSC_0425.JPG,Processed_DSC_0425.JPG
310,5.7,2.7,3.9,7.695,DSC_0424.JPG,Processed_DSC_0424.JPG,11/21/19,HF,1.5,12.0873,DSC_0425.JPG,Processed_DSC_0425.JPG
897,6.6,2.2,3.7,7.26,DSC_0424.JPG,Processed_DSC_0424.JPG,11/21/19,HF,1.5,11.404,DSC_0425.JPG,Processed_DSC_0425.JPG
528,5.5,3.8,3.8,10.45,DSC_0424.JPG,Processed_DSC_0424.JPG,11/21/19,HF,1.5,16.4148,DSC_0425.JPG,Processed_DSC_0425.JPG
1009,5.7,3,4.5,8.55,DSC_0426.JPG,Processed_DSC_0426.JPG,11/21/19,HF,1.4,12.535,DSC_0427.JPG,Processed_DSC_0427.JPG
744,0.8,2.7,0.3,1.08,DSC_0426.JPG,Processed_DSC_0426.JPG,11/21/19,HF,1.5,1.6965,DSC_0427.JPG,Processed_DSC_0427.JPG
54,7,3,5.4,10.5,DSC_0426.JPG,Processed_DSC_0426.JPG,11/21/19,HF,1.9,20.8916,DSC_0427.JPG,Processed_DSC_0427.JPG
185,6.1,3.4,5.1,10.37,DSC_0426.JPG,Processed_DSC_0426.JPG,11/21/19,HF,1.2,13.0313,DSC_0427.JPG,Processed_DSC_0427.JPG
1098,6,2.5,3.6,7.5,DSC_0426.JPG,Processed_DSC_0426.JPG,11/21/19,HF,1.5,11.781,DSC_0427.JPG,Processed_DSC_0427.JPG
95,4.3,1.9,3.5,4.085,DSC_0428.JPG,Processed_DSC_0428.JPG,11/21/19,HF,1.6,6.8445,DSC_0429.JPG,Processed_DSC_0429.JPG
363,0.9,3.1,0.2,1.395,DSC_0428.JPG,Processed_DSC_0428.JPG,11/21/19,HF,1.3,1.8991,DSC_0429.JPG,Processed_DSC_0429.JPG
944,5.9,3.7,4.2,10.915,DSC_0428.JPG,Processed_DSC_0428.JPG,11/21/19,HF,1.6,18.2883,DSC_0429.JPG,Processed_DSC_0429.JPG
1101,4.3,2.3,3.4,4.945,DSC_0428.JPG,Processed_DSC_0428.JPG,11/21/19,HF,1.3,6.7319,DSC_0429.JPG,Processed_DSC_0429.JPG
863,5,2.2,4,5.5,DSC_0428.JPG,Processed_DSC_0428.JPG,11/21/19,HF,0.9,5.1836,DSC_0429.JPG,Processed_DSC_0429.JPG
533,6.7,2.1,5.8,7.035,DSC_0430.JPG,Processed_DSC_0430.JPG,11/21/19,HF,1.7,12.524,DSC_0431.JPG,Processed_DSC_0431.JPG
285,5,2.6,4.1,6.5,DSC_0430.JPG,Processed_DSC_0430.JPG,11/21/19,HF,1.7,11.5715,DSC_0431.JPG,Processed_DSC_0431.JPG
86,4.3,3,1.7,6.45,DSC_0430.JPG,Processed_DSC_0430.JPG,11/21/19,HF,1.6,10.8071,DSC_0431.JPG,Processed_DSC_0431.JPG
1029,5.1,2.9,3.8,7.395,DSC_0430.JPG,Processed_DSC_0430.JPG,11/21/19,HF,1.8,13.9392,DSC_0431.JPG,Processed_DSC_0431.JPG
693,7.9,2.8,4.3,11.06,DSC_0430.JPG,Processed_DSC_0430.JPG,11/21/19,HF,1.6,18.5312,DSC_0431.JPG,Processed_DSC_0431.JPG
NA,0,0,0,0,DSC_0432.JPG,Processed_DSC_0432.JPG,11/21/19,HF,NA,NA,NA,NA
NA,1.6,1.9,0.7,1.52,DSC_0432.JPG,Processed_DSC_0432.JPG,11/21/19,HF,NA,NA,NA,NA
207,2.6,0,2.6,0,DSC_0432.JPG,Processed_DSC_0432.JPG,11/21/19,HF,0,0,DSC_0433.JPG,Processed_DSC_0433.JPG
NA,0,0,0,0,DSC_0432.JPG,Processed_DSC_0432.JPG,11/21/19,HF,NA,NA,NA,NA
NA,0,0,0,0,DSC_0432.JPG,Processed_DSC_0432.JPG,11/21/19,HF,NA,NA,NA,NA
1074,7.4,2.6,6.4,9.62,DSC_0466.JPG,Processed_DSC_0466.JPG,12/5/19,HF,NA,NA,NA,NA
269,6.5,3.8,5.1,12.35,DSC_0466.JPG,Processed_DSC_0466.JPG,12/5/19,HF,NA,NA,NA,NA
818,2,2,0,2,DSC_0466.JPG,Processed_DSC_0466.JPG,12/5/19,HF,NA,NA,NA,NA
130,5.3,2.5,4.3,6.625,DSC_0466.JPG,Processed_DSC_0466.JPG,12/5/19,HF,NA,NA,NA,NA
761,2.9,2.1,0,3.045,DSC_0466.JPG,Processed_DSC_0466.JPG,12/5/19,HF,NA,NA,NA,NA
1170,7.5,2.4,6.2,9,DSC_0468.JPG,Processed_DSC_0468.JPG,12/5/19,HF,NA,NA,NA,NA
934,6.1,2.8,4.5,8.54,DSC_0468.JPG,Processed_DSC_0468.JPG,12/5/19,HF,NA,NA,NA,NA
378,4.8,1.8,4.2,4.32,DSC_0468.JPG,Processed_DSC_0468.JPG,12/5/19,HF,NA,NA,NA,NA
313,4.7,2.3,3.8,5.405,DSC_0468.JPG,Processed_DSC_0468.JPG,12/5/19,HF,NA,NA,NA,NA
847,3.1,2,0,3.1,DSC_0468.JPG,Processed_DSC_0468.JPG,12/5/19,HF,NA,NA,NA,NA
663,5.5,2.5,4.2,6.875,DSC_0470.JPG,Processed_DSC_0470.JPG,12/5/19,HF,NA,NA,NA,NA
957,5.8,2.9,3.8,8.41,DSC_0470.JPG,Processed_DSC_0470.JPG,12/5/19,HF,NA,NA,NA,NA
407,10.2,3.8,7.7,19.38,DSC_0470.JPG,Processed_DSC_0470.JPG,12/5/19,HF,NA,NA,NA,NA
1080,5.7,3.4,4.5,9.69,DSC_0470.JPG,Processed_DSC_0470.JPG,12/5/19,HF,NA,NA,NA,NA
80,5.5,2.3,3.8,6.325,DSC_0470.JPG,Processed_DSC_0470.JPG,12/5/19,HF,NA,NA,NA,NA
554,5.3,2.8,4.1,7.42,DSC_0472.JPG,Processed_DSC_0472.JPG,12/5/19,HF,NA,NA,NA,NA
612,1.1,1.7,0.3,0.935,DSC_0472.JPG,Processed_DSC_0472.JPG,12/5/19,HF,NA,NA,NA,NA
961,6.8,3.6,5,12.24,DSC_0472.JPG,Processed_DSC_0472.JPG,12/5/19,HF,NA,NA,NA,NA
788,2.4,2,0,2.4,DSC_0472.JPG,Processed_DSC_0472.JPG,12/5/19,HF,NA,NA,NA,NA
415,5.8,3.6,3.7,10.44,DSC_0472.JPG,Processed_DSC_0472.JPG,12/5/19,HF,NA,NA,NA,NA
1177,8.4,2.5,5.7,10.5,DSC_0474.JPG,Processed_DSC_0474.JPG,12/5/19,HF,NA,NA,NA,NA
20,3.7,3.8,0,7.03,DSC_0474.JPG,Processed_DSC_0474.JPG,12/5/19,HF,NA,NA,NA,NA
434,8.1,2.9,6.8,11.745,DSC_0474.JPG,Processed_DSC_0474.JPG,12/5/19,HF,NA,NA,NA,NA
808,5.2,2.5,4.3,6.5,DSC_0474.JPG,Processed_DSC_0474.JPG,12/5/19,HF,NA,NA,NA,NA
599,8,4.1,5.7,16.4,DSC_0474.JPG,Processed_DSC_0474.JPG,12/5/19,HF,NA,NA,NA,NA
512,7,3.7,5.6,12.95,DSC_0476.JPG,Processed_DSC_0476.JPG,12/5/19,HF,NA,NA,NA,NA
965,7.3,2.9,5.6,10.585,DSC_0476.JPG,Processed_DSC_0476.JPG,12/5/19,HF,NA,NA,NA,NA
242,8.5,4,6.5,17,DSC_0476.JPG,Processed_DSC_0476.JPG,12/5/19,HF,NA,NA,NA,NA
831,5.3,2.2,4.4,5.83,DSC_0476.JPG,Processed_DSC_0476.JPG,12/5/19,HF,NA,NA,NA,NA
462,6.4,3.1,5,9.92,DSC_0476.JPG,Processed_DSC_0476.JPG,12/5/19,HF,NA,NA,NA,NA
453,9.6,3.4,6.9,16.32,DSC_0478.JPG,Processed_DSC_0478.JPG,12/5/19,HF,NA,NA,NA,NA
1126,6.6,3.5,4,11.55,DSC_0478.JPG,Processed_DSC_0478.JPG,12/5/19,HF,NA,NA,NA,NA
60,3.6,2.9,0,5.22,DSC_0478.JPG,Processed_DSC_0478.JPG,12/5/19,HF,NA,NA,NA,NA
557,7.5,3,5.1,11.25,DSC_0478.JPG,Processed_DSC_0478.JPG,12/5/19,HF,NA,NA,NA,NA
496,5.7,3,5,8.55,DSC_0478.JPG,Processed_DSC_0478.JPG,12/5/19,HF,NA,NA,NA,NA
850,3.2,1.5,0,2.4,DSC_0480.JPG,Processed_DSC_0480.JPG,12/5/19,HF,NA,NA,NA,NA
626,6.4,2.4,5.1,7.68,DSC_0480.JPG,Processed_DSC_0480.JPG,12/5/19,HF,NA,NA,NA,NA
1026,5.1,2,3.9,5.1,DSC_0480.JPG,Processed_DSC_0480.JPG,12/5/19,HF,NA,NA,NA,NA
572,5.3,2.5,3.5,6.625,DSC_0480.JPG,Processed_DSC_0480.JPG,12/5/19,HF,NA,NA,NA,NA
